,title,title_label,description,description_label
94,괴산군  스마트빌리지 보급 및 확산사업 억  만원 확보,0,주요 사업은  경로당별  챗 를 활용한 대화형 시스템  군정홍보 및 여가활동 방송시스템  맞춤형 건강관리시스템 등을 구축할 계획이다  군은 이번 사업을 통해 디지털 정보격차 해소와 복지만족도 향상과 함께  ,1
95, 기자방담  과연 국가의 미래를 염두에 둔 적이 있기는 할까,1,국내에서  챗 같은 혁신적인 기술이나 구글  애플  엔비디아 같은 초혁신기술을 바탕으로 한 시총  조달러 클럽이 나오는 건 불가능한 일인 걸까요  문득 드는 의문 하나  과연 교육부는 국가의 미래를 염두에 둔 적이  ,1
96, 는 인류 문명의  대 핵심 인프라 될 것 ,1, 챗  지피티   와 갤럭시   탑재 등으로  가 연일 화제가 되고 있는 가운데   가 앞으로는 전기  통신과 함께 인류 문명의 세 번째 핵심 인프라로 자리매김 할 것이라는 주장이 제기됐다    파트너스 이형수  ,1
97, 시대정신    생태계가 승부 가른다   페라리도 잘 닦인 도로 필요 ,1, 챗  이후   버전까지 나온 것으로 알고 있는데요  과거 인류사적으로 큰 변화를 가져왔던 산업혁명이나 정보혁명 등에 비춰봤을 때   가 가져올 변화가 세계사적으로 어느 정도라고 예측해 볼 수 있을까요    박지환  ,1
98, 한경웨비나우   월  주차에 만나는 주간 웨비나,1, 챗  무한 활용 시대    트레이너 되는 법 일정   년  월  일 수    내용   챗 를 길들이는  마법의 명령어 가 궁금하신 분께 추천 데이터로 승부하는   마케팅 일정   년  월  일 목    ,1
99, 사용자 사진 검색 이력 학습해 맞춤형 답변 제공    비서 에 기억력 ,1,오픈  과거 정보 장기 기억 기능  챗 에 탑재 맞춤형 서비스 제공하는   에이전트  포석  구글   일 업계에 따르면 최근 오픈 는 블로그를 통해  챗 가 대화 속 특정 정보를 기억하거나   챗 가 자체적으로 어떤  ,1
100, 월드코인  상승 어디까지 앱 사용자 폭증에 일주일새  특징코인 ,0, 챗  개발사 오픈  최고경영자 인 샘 올트먼의 가상자산 암호화폐  프로젝트 월드코인이 급등세를 이어가고 있다  일주일 전에 비해선 무려   이상 오르며 시가총액 순위도 하루 만에  계단 상승했다   일  ,1
101,  활용 전문가 도전하세요 올해 첫    급 시험  내달  일 시행  숏 ,0, 는  챗 와 같은 생성형  로부터 사용자가 원하는 고품질 응답을 효과적으로 도출하는 프롬프트를 최적화해 설계함으로써   활용을 선도하는 전문가입니다  문제출제는 프롬프트 디자인 전문가로 구성된  ,1
102,거짓말쟁이  가 훌륭한 직원이 된 사연,1, 챗 가 상용화된 지 얼마 되지 않았을 때 불거졌던  세종대왕 맥북 던짐 사건 이 대표 사례다  한 이용자가  세종대왕 맥북 던짐 사건에 대해 알려달라 고 요청하자   챗 는 이야기를 직접 창작해 실제로 있었던  ,1
103, 한정판 스니커즈  브그즈트 랩  만명 방문 에이블리는 고객 데이터  억 ,0, 챗  를 활용해 공고 원문과 지원 자격  지원 내용 등을 요약해서 파악할 수 있도록 했다  변재극 더브이씨 대표는  벤처 투자 시장이 위축되면서 자금 조달이 어려운 상황에서 정부 지원금은 창업자에게 어느 때보다  ,1
104,이광형 총장  괴짜가 아니더라  김현아의  세상읽기 ,1, 챗  출시 이후에는 글을 쓰고 그림을 그리며 음악을 작곡하는  가 상용화되고 있습니다  창작 영역까지 침투하는  는 두렵기도 합니다  영화  에서처럼  아들이 자아를 가진  와 사귄다고 결혼을 피하거나  영화  ,1
105,빅테크 뛰어든  로봇 시장  휴머노이드 시대 가속 로봇에 자연어 명령,0, 챗 처럼 자연어 명령만으로 로봇을 조종하는 단계로 넘어가기 위한 시도가 곳곳에서 이뤄지고 있는   챗  등장 이후 기업들의 자체 대규모언어모델  개발이 활발했듯  기업들은 자체적인 로봇용  모델 구축에  ,1
106,인텔      쇼케이스 로 소비자 위한 생성형   이해 돕는다,0,제미나이    등을 통해 진화하고 있다  인간형 로봇이나 자율주행 등도  가 탑재된다   는 산업혁명   에서 질문을 하면 시간이 걸리는 것도 이런 이치 라면서   업체들은 성능을 높이기 위해 서버와  ,1
107,지난해  분기 랜섬웨어 공격   늘어 챗  악용에  삼중협박 까지,0,특히  챗 를 악용한 공격이 발견되는 등 해커들의 전략이 점점 더 고도화되고 있는 것으로 나타나   챗 를 활용한 랜섬웨어 공격도  분기에 발생해 눈길을 끌었다  중국 정부는 모 기업에 랜섬웨어 공격을  ,1
108,  시총  위  올리고 등 돌린  거물 삼성 엔 기회,1,지난해 오픈 의  챗  성공은 엔비디아의 폭발적인 매출 성장을 가능하게 한 결정적인 트리거가 됐습니다   챗 를 필두로 생성형   열풍이 불면서 이에 필요한   반도체 시장이 급격하게 커졌기 때문입니다  ,1
109, 반도체 전설  짐 켈러 올트먼의   반도체 견제  삼성전자 파운드리 협력 주 ,1,샘 올트먼이 오픈 의  챗 를 통해 인공지능 시장에 큰 영향력을 갖춘 인물로 급부상했지만 반도체 사업 진출과 관련해서는 비현실적인 목표를 두고 있다는 비판도 이어지고 있다  반면 짐 켈러는 애플과 인텔   와  ,1
110,소라 제미나이 쏟아지는 생성형   똑똑하게 쓰려면,0,실제로  챗 를 잘 쓰는 법 과 같이 실질적인 사용 방법을 알고 싶어하는 이들이 현장에 매우 많다  그런데   챗 가  제대로 된 답을 못 찾아 주더라 며 빠르게 스스로 사용 의지를 꺾는 사례도 많았다  생성형   기술을  ,1
111,한국유학협회  유학상담서비스에  챗  접목시도,0, 챗 프롬프트엔지니어링 강의를 진행했다  이번  챗 프롬프트엔지니어링 강의는 건국대학교 산학협동관에서 약  시간 가량 진행됐으며  프롬프트연구소 정진일 대표가 강의를 맡았다  이에 최근 가장 많이 화제가  ,1
112,괴산군  스마트빌리지 보급 사업 선정 디지털 격차 해소,0,주요 사업은  경로당별  챗 를 활용한 대화형 시스템  군정홍보 및 여가활동 방송시스템  맞춤형 건강관리시스템 등이다  괴산군 관계자는  이번 사업을 통해 군민들에게 다양한 생활정보를 쉽게 전달할 수 있고  ,1
113, 알쓸패잡 김은희   한국오라클 컨설턴트   스피커 변신  검색해서 말하는  ,1,최근 구글의 제미나이 까지 발표되면서 네이버의 하이퍼클로바  카카오의 코  오픈 의  챗  메타의 라마  애플  앤스로픽의 클로드  코히어    등 언어 모델이 홍수를 이루고 있다  ,1
114,  배라   혁신 소비자 경험 확인   매장 워크샵 오픈,0,이 시스템은  챗 를 활용해 제품 비주얼까지 그려낸다  워크샵 매장에서만 접할 수 있는 제품 라인업을 빅데이터 딥러닝 기술 기반  를 접목해 신제품 딥 플레이버를 매달 선보인다  아울러 워크샵에선 차별화된  ,1
115,지난해  분기 랜섬웨어   증가 챗  활용 공격  눈길 ,0, 쉴더스가  년  분기   랜섬웨어 동향 보고서를 발간했다고  일 밝혔다   카라       는  쉴더스 주도로 구성된 랜섬웨어 대응 민간 협의체로 국내에서 유일하게 랜섬웨어 사전 탐지부터  ,1
116,삼성액티브운용  글로벌기후테크인프라    상장 한 달 수익률  ,0,지난해부터 새롭게 주목받은    의 등장으로 고전력을 필요로 하는 하이퍼스케일 데이터센터가 급증과  실제  챗 를 선보이며  시대를 선도하고 있는 마이크로소프트가 지난  월 국내 태양광 전문업체  ,1
117, 사회복지 특성화대학  한국복지사이버대    대학 중장기발전계획 비전선 ,1,이날 행사에서는 김재금 우즈베기스탄 한국국제대 부총장이  챗   실전활용법과 사이버대학의 미래 라는 제목으로 특강을 진행했다  최원석 총장은  우리 대학이 개교  주년을 바라보며 중장기발전계획을 수립한  ,1
118,딱 맞는   골라주고  전문지식 특훈도  진화하는   엔지니어   시대  노 ,0, 쉽게 말해  는 똑똑하지만 덜 예쁘게 말하고  클로드  는 덜 똑똑하더라도 예쁘게 말합니다  두  오픈 의   시리즈  네이버의 하이퍼클로바  구글의   등 국내외 거대언어모델   종을  가지  ,1
119,검찰  내년부터  검사  도입  검사 업무에 생성형   활용,0,대검은 지난해부터 가톨릭대 산학협력단에 의뢰해 오픈 가 선보인  챗 와 같은 대규모언어모델  구축을 검토해왔습니다  엘박스 등 여러 리걸테크 법률 기술  업체와도 접촉해 개발 기간과 구체적인 비용까지  ,1
120,괴산군  스마트빌리지 보급 사업  최종 선정 억원 확보,0,주요 사업으로는  경로당별  챗 를 활용한 대화형 시스템  군정홍보 및 여가활동 방송시스템  맞춤형 건강관리시스템 등을 구축할 계획이다  군 관계자는  이번 사업을 통해 군민들에게 다양한 생활정보를 쉽게  ,1
121,올트먼  경 손정의  조    전용칩 투자 점입가경 상보 ,0,그가 성공한다면 이 프로젝트는  챗 의 출현 이후   분야에서 가장 큰 투자 중 하나가 될 것이며  앞서가고 있는 마이크로소프트 를 압도할 전망이다   는  챗 를 만들어 월가에   열풍을 몰고 온  오픈  에  ,1
122, 모네 그림 속 맥주가 우리 제품일 확률은  어느  인의 질문,1,굳이  챗  이야기를 꺼내지 않아도  질문 은 오래전부터 크리에이티브의 시작과 같은 역할을 해왔다  검색을 위해 키워드를 입력하던 세상에서 문장을 입력하는 시대로의 전환은 이 질문의 힘을 다시 한번 각인시키는  ,1
123,손정의  조 투입    전용칩 공장 건설한다,1,그가 성공한다면 이 프로젝트는  챗 의 출현 이후   분야에서 가장 큰 투자 중 하나가 될 것이며  앞서가고 있는 마이크로소프트 를 압도할 전망이다   는  챗 를 만들어 월가에   열풍을 몰고 온  오픈  에  ,1
124,의료산업 생성형 초거대   구축 솔루션 출시,0,데이터스캔은 사람의 손으로 가공된 라벨링 데이터 지도학습 가 아닌  챗  등 초거대   개발에 필수인 양질의 빅데이터를 확보할 수 있는 비라벨링 데이터 표준화 솔루션이다  초거대   사전학습에 필요한  ,1
125, 인터뷰   생성형   산업혁명 수준의 변화 가져올 것 ,0, 챗 의 등장으로 많은 사람들에게 익숙한 용어가 됐다  송 대표는  생성형  가 새로운 흐름을 가져올 것 이라며  인터넷  스마트폰이 처음 등장했을 때 보다 더 큰  산업혁명에 해당하는 수준의 변화가 나타날 것 이라고  ,1
126, 오정근의 경제포커스  전략산업 반도체 육성에 국력 집중을,0,  기사입력       오정근 바른언론시민행동 공동대표 서울지방시대위원장  챗  개발사  올트먼  는  챗  등 인공지능 의 핵심기술인 대규모 언어 처리 훈련을 감당할 수 있는 고급 반도체가  ,1
127,빌 게이츠도 감탄한 최예진 교수  생성형   학습 데이터 공개해야 ,0, 최예진보다 인공지능을 더 잘 설명하는 사람은 거의 없다  빌 게이츠 마이크로소프트  창업자는 지난해  월 최예진 워싱턴대 교수와 대담을 나눈 뒤 자신의 유튜브 계정에 영상을 올리며 이렇게 말했다  대담에서  ,1
128, 챗    모르면서 거짓말 이  는  거짓말 탐지기  달았다,0, 년 전  챗  출시 이후 사회 전 분야에 생성 가 퍼질 때  대다수 법조인이 법률 분야 생성   활용에  리걸테크   법률 기술  기업이  챗 나 바드 같은 범용   보다 더 정확한  법률  를 속속  ,1
129,  대한민국   혁신의 해  트웰브랩스  영상   모델서 독보적 입지 ,1, 챗 로 생성  가 부각되면서 트웰브랩스 영상 기반 모델의 가치는 더욱 커졌다  최근 생성  가 구현하는  멀티모달 구현의 중요성이 커지고 있는 상황에서 오픈 의   모델과 구글의  제미나이  모델 역시 관련  ,1
130, 살며 사랑하며  인공지능과 시 쓰기,1, 시를 쓰려면 어떻게 해야 해  하고 물었을 때  챗 의 대답은 이러했다   쓰고 싶은 주제를 골라봐요   챗 의 대답이 무엇이었든간에 그가 대답했다는 사실이 내게는 중요했다  나는 정답이 필요했던 것이 아니라 시  ,1
131, 조 프로젝트  코드명  이자나기    패권  전쟁  손정의도 뛰어들 ,0, 챗  등장 이래   분야에서 가장 큰 투자 중 하나가 될 것 이라고 보도했다  매년 두 자릿수 이상의    제국 건설 나선 샘 올트먼 손 회장의 가장 큰 경쟁자는  챗 로 생성형  시대를 연 오픈 의 샘 올트먼  ,1
132,보험 설계 심사  가 원스톱으로 해결 ,0,현대해상   텔레콤과   혁신 기대    손보   비서  개발 동시에 특허 획득 최근  챗  등 생성형 인공지능  서비스가 금융업계에 급속히 퍼지면서 보험업계도   기반의 혁신적인 보험 서비스를 잇따라  ,1
133, 기고 챗 와 인공지능이 세상을 바꾸고 있다,1, 챗 의 뛰어남에 대해 이야기한다  너무나도 광범위하고 다양한 분야에서 전혀 경험하지 못한 큰 영향을 만들어 낼 것이라 예단한다  지난해 진주시의회 직무교육에서 이름만 들어본  챗 라는 걸 알게 되고 많은 정보를  ,1
134,급변 사회에  핵개인 으로 트렌드 이끄는 주체 돼야,1, 챗 의 등장으로  와 대화를 나누는 것도 가능하게 됐다  개인이 가진 경험의 가치가 점차 줄어들고 있는 것이다  이제 잠까지 줄여가며 열심히 일하는 것은 의미가 없어졌다  관리자가 사라지고 인간은 현업으로  ,1
135, 모바일 퍼스트  아닌  미래 퍼스트 로   년 최대 화두는  ,0, 챗  등 생성형  의 등장으로 시작된   반도체 열풍에 맞춘 메모리 솔루션을 제시할 것으로 보인다  삼성전자 모바일  부문은 최근 출시한 자사 첫  폰  갤럭시   시리즈를 내세울 예정이다  이밖에 세계  ,1
136, 이슈픽 쌤과 함께   시대  첨단 반도체 전쟁 신창환 교수,1, 챗 로부터 시작된  생성형  를 필두로 한 인공지능 시장은 유례없는 성장을 보이고 있다  그리고 핵심이 되는   반도체 의 주권을 차지하기 위한 경쟁도 더욱 치열해지고 있다  우리가 주목해야 할 것은 커지는   ,1
137, 만원 받고  추행 없었다 작년 위증사범   증가 이유,0, 챗 까지 동원 방어권 침해 지적에도   위증 민감도  위증죄는 증인이나 피의자의 법정 진술이 객관적  최근엔  챗 를 동원해  가짜 탄원서 를 작성한 뒤 검찰과 법원에 제출한 마약사범이 검찰에 적발되기도  ,1
138,의성 농산물 마케팅 교육 실시,0,의성군은  일부터 오는  월  일까지 농업기술센터 정보화교육장에서 교육생들을 대상으로  챗  활용 농산물  이번 교육은 요즘 주목받고 있는  챗 딥러닝을 통해 사전 훈련된 텍스트로 인간과 유사한 언어를 생성하여  ,1
139, 단독   수백명 채용 효과  검사  시대 곧 열린다,0,대검은 지난해부터 가톨릭대 산학협력단에 의뢰해 오픈 가 선보인  챗 와 같은 대규모언어모델  구축을 검토해왔다  엘박스 등 여러 리걸테크 법률 기술  업체와도 접촉해 개발 기간과 구체적인 비용까지 논의한  ,1
140, 기술 각축장  되나 세계 최대 모바일 전시회   내주 개막,0, 챗 가 일으킨 생성형   열풍이 올해 전시회부터 본격적으로 반영될 것이라는 관측이다  마이크로소프트  구글 클라우드  아마존웹서비스  엔비디아  퀄컴 등   관련 빅테크 반도체 기업들은 물론 세계  ,1
141,  프런티어  한국  실력  의     지원 시급 ,0,업계에서는   생태계 경쟁이 앞으로 오픈 의  챗  마이크로소프트 의 코파일럿  구글의 제미나이 등  파전으로 전개될 것으로 예상하고 있다  앞선 기술력과 막대한 자금력으로 생태계 확장에 나서고 있는  ,1
142,세계최대 이동통신 전시회   전세계 집중  관심,1,  분야 중들 중에서는 질문형 학습형을 통해 답을 주는  챗 가 관심을 끌것으로 전망된다   의 라라 디워  최고마케팅책임자 는  이번 행사는 전 지구의 지속가능성을 위한 미래의 잠재력을 실현하고자 여러  ,1
143,세계 최대 모바일 전시회   빅테크   기술 장 될 듯,0,광범위한 주제를 넘나드는 행사지만 최근  챗 가 일으킨 생성형   열풍에 영향을 받은  에 스포트라이트가 맞춰지는 모양새다  마이크로소프트 구글 클라우드 아마존웹서비스 엔비디아 퀄컴 등   ,1
144,유럽에 데이터센터 투자하는 빅테크    규제법 대비 포석 ,0,초안 발의 이후 오픈   챗  등이 등장하면서 범용   관련 규제 조항이 추가됐다     개국은 지난  일 세계 최초로   규제법에 최종 합의했고   월쯤 의회 본회의에서 최종 통과될 예정이다  일부 조항을 제외하면  ,1
145,  찾은 브로드컴 회장  혁신엔 국경없다 과한 규제  득보다 실 ,0,학위수여식사를 위해 무대에 오른 혹 탄 회장은  내가 처음 말레이시아의 가족을 떠나 미국으로 향한  년엔 스마트폰도   챗 도  인터넷도 존재하지 않았다 며  앞으로의 미래에는 엄청난 혁신이 기다리고 있을 것  ,1
146, 챗  자동매매로 하루   고수익 거래소 예탁원 문서도 위조,0, 챗  등  를 활용한 자동매매로 하루  의 고수익을 낼 수 있다고 현혹하거나 한국거래소  예탁결제원 등의 문서를 위조하는 등 사기수법도 진화했다  금융감독원은 지난해 제보 민원 등을 통해 불법 금융투자 혐의  ,1
147,오픈   개월만에 기업가치  배 껑충 조원 돌파했다,1,세계에서  번째로 가치있는 비상장기업 등극  챗 를 운영하는 미국 오픈 의 기업가치가  개월 만에  배 폭증하면서 우리돈으로  조원을 넘어섰다  이와 함께 비공식적으로 세계에서  번째로 가치있는 비상장  ,1
148, 개 국어로 말하는  만원짜리 피규어 등장  완구 급속 확장 ,0,블럭나인도 지난해  월  챗 를 탑재한  루나 로봇 을 론칭했다  원더풀플랫폼 역시  챗  기반의 노인 돌봄 로봇  다솜 을 서비스 중이다  이처럼 완구나 인형 등은   기술을 상용화할 수 있는 유망 분야로 꼽힌다  특히  ,1
149, 김대호 진단  뉴욕증시 폭발   수혜주 열전   엔비디아    젠슨 황 ,1, 챗  등 생성형   개발에 쓰이는 그래픽처리장치 가 불티나게 팔려나가면서 실적이 최고치를 거듭 경신하고 있다  엔비디아는   반도체 시장에서  의 점유율을 기록할 정도로 독점적인 위치를 차지하고  ,1
150, 내돈내산  명품 리폼하면 불법 챗   상표권 침해 아냐   일문 답 ,0, 에서는  챗 를 활용해 요즘 이슈가 되고 있는 사안을 짚어보는  일문 답  코너를 마련했습니다  우리   챗   상표권 침해 아냐   챗 는  리폼한 명품을 판매할 생각이 없었더라도 상품권 침해에 해당하는가  ,1
151, 뉴스핌 라씨로  필옵틱스  차세대  반도체 기판   장비 공급 추진,0,최근  챗  시장 개화에 고성능 반도체 수요가 증가하자 실리콘 기판을 대체할 수 있는 유리 글라스  기판에 대한 관심이 높아지고 있다  이에 필옵틱스는 플라스틱 기판 대비 반도체 전력 효율과 생산성을 동시에  ,1
152,인공지능 과 선거,0, 로 다양한 콘텐츠 제작 가능해지며 허위정보에 대한 위험성 급격히 증가 유권자의 적극적인 신고 제보 중요 기업가치가  조원에 이르며  챗 를 출시한 오픈 는 작년 말 공동 창립자이자  인 샘 올트먼이  ,1
153, 모닝픽  한국  콜롬비아에   수출 청신호,0,샘 올트먼  는 세계경제포럼에서 연설하며  이 회사는   붐의 중심에 있으며   챗  출시 이후 크게 주목받았다   년 매출은  억 달러 이상으로 치솟았고  마이크로소프트로부터  억 달러의 투자를 받았다  최근에는  ,1
154,이슈 픽 쌤과 함께   시대  첨단 반도체 전쟁  고려대학교 전기전자공학부  ,1, 챗 로부터 시작된  생성형  를 필두로 한 인공지능 시장은 유례없는 성장을 보이고 있다  그리고 핵심이 되는   반도체 의 주권을 차지하기 위한 경쟁도 더욱 치열해지고 있다  우리가 주목해야 할 것은 커지는   ,1
155, 헬스   챗  심혈관 질환도 예측한다,0,국내 연구진이  챗 을 통해 심혈관 질환도 예측이 가능하다는 연구결과를 도출했다  배성아 연세대학교   챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회  ,1
156,  상표 등록 무산 오픈  고소 못 해,0,오픈 의   상표 등록이 또 무산됐다  이에 따라  의료 나  법률  등  라는 용어를 사용하지 말라는 오픈 의 정책은 힘을 잃게 됐다  다만  는 상표 등록에 성공  무단 사용이 불가능하다  ,1
157,로이드케이  년 만에 연매출  억 생성   기반 솔루션으로 맞춤형   선 ,0,특히  과의 연계를 통한 외부 데이터 검색을 지원  기업 수요에 따라  챗   하이퍼클로  등 다양한  을 활용할 수 있다  이를 통해  자연어처리  벡터 검색과 키워드 검색을 모두 지원하는 통합 검색  를  ,1
158,김기정 콕스웨이브 대표   챗봇  대표 분석 도구  자리매김 ,1,그 까닭에 인터페이스를 완성하기도 전에 뤼튼이  호 고객이 됐고   챗 의 등장으로 사업에 힘이 붙었다  김기정 대표가 회사 비전에 대해 설명하고 있다  아직 국내외 이렇다 할 경쟁자는 찾기 어렵지만  멀티모달  ,1
159,삼성에  폰 선두 뺏긴 애플    반격 태세 돌입,0, 챗  등 생성형  가 본격 개화함에 따라 시리는 시대에 뒤떨어지는 모델로 평가받았다  그러나 대규모언어모델 을 접목해 시리 을 구현한다면 새롭게 주목받을 것이라는 계산이다  또한 메시지와 애플뮤직에  ,1
160,용인세브란스병원 연구팀   챗  활용 심혈관 질환 예측 정확도 입증,0, 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,1
161, 지털헬스케어  의료로 확대되는  미소정보기술  데이터 스캔 ,1,생성형   개발 트렌드 역시  챗 를 비롯한 대규모언어모델 과 작지만 강한 소형화 최적화 파인튜닝 로   데이터스캔 은 의료 산업 분야에서 사람의 손으로 가공된 라벨링 데이터 지도학습 가 아닌  챗  등  ,1
162, 개 빅테크  선거 망치는 딥페이크 공동 대응 ,0, 챗 로 유명한 오픈 와 스태빌러티  등   분야 신흥 강자들뿐 아니라 틱톡  스냅   도 이번 서명에 동참했다  이번 협약에 참여한 기업들은 초거대   모델의 위험성을 산정하고  자신들의 플랫폼에서 유포되는 각종  ,1
163,해양경찰  전 직원에  비서 제공하고 업무에  챗  활용,1, 챗 의 도움을 받을 수 있게 된다  해경은 이를 위해  년부터  억 원의 예산을 들여 바다에서 일어나는  또 해양경찰 관련 법령과 각종 매뉴얼 등을 학습한 생성형    챗 를 업무에 활용할 수 있도록 했다    개인  ,1
164,손정의   억달러   반도체 벤처 펀드 꾸린다,0,벤처 펀드가 조성된다면   챗  등장 이후   분야에서 가장 큰 투자가 될 것이며  이는 최근 마이크로소프트가 오픈 에  억달러 이상을 투자한 것을 능가하는 규모다  손정의 회장은  의 미래에 대해 긍정적으로  ,1
165, 김수종 칼럼  초등학생들의 더치페이 방식,0,그들이 한창 공부하고 일할 나이엔  인공지능 능력이 현재의  챗 나 챗봇을 뛰어 고도화할 텐데  이런 단계에 이를 때 우리 사회의 인간관계는 어떤 모습으로 변해 있을지 상상하기 어렵습니다  기술이 발전해도 세대  ,1
166,  골드러시 시대  청바지와 곡괭이  없는 기업 생존의 길,1,반면에 작년  챗 와 더불어 현재 매스컴에서 많이 회자되는  는 생성  이다  이 둘 다 근본 기술은 딥러닝에 바탕을 두고 있으나 그 결과물에서 다르다  앞은 판별의 결정이고 뒤는 새로운 콘텐트  즉 문장  대화  그림  ,1
167,   는 건강에 나쁘다 오해와 진실은 ,1, 그래픽 챗    하면 가장 먼저 떠오르는 생각은 건강에 해로운 화학조미료라는 것이다  이러한 인식은  년  가 많이 사용되는 중국 음식을 먹은 후 목과 팔 등이 저리고 어지러운 증상이 나타났다는  ,1
168,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,1,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1
169,경기신용보증재단   년 제 차 경영전략 워크숍 개최,0,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,1
170,아마존  최대 규모 텍스트 음성 변환 모델  베이스   공개,0,베이스   아키텍처  사진 아마존  첫번째 모델은 오픈 의  와 같은  트랜스포머  아키텍처  음성 비서  알렉사 를 염두에 둔 것이다  아마존도 알렉사를  챗 와 같은   챗봇으로 탈바꿈하고 있다 ,1
171,혹 탄 브로드컴 회장  혁신의 핵심은 국가가 아니라 인재다 ,1,이어 지금은 개인용 컴퓨터  디지털 카메라     챗 가 없는 모습을 상상할 수 없듯 앞으로의 미래에는 또 다른 엄청난 혁신의 시대가 열릴 것이라 예상했다  혹 탄 회장은  여러 국가가 글로벌 협력을 통해 혁신을  ,1
172,인공지능  기억력까지 갖추나 챗   대화 내용 모두 기억한다   초 뉴스 ,0,예를 들어  챗 에게  아들이 올해  살이고 새우 알러지가 있다 는 대화를 나눴다고 가정했을 때  다음번 대화에서  챗  에게  아들 생일인데 저녁 메뉴 추천해줘 라고 질문하면 아들의 정보를 기억해  살  ,1
173, 챗  강사 김진희  한국산업안전보건공단의 산업안전보건교육원 역량강화 워 ,1,좌측부터 미래교육아카데미  챗 생성  교육전문가 유리안  강미숙 강사  김진희 대표 지난  일  미래교육아카데미 대표이자  챗 생성  교육전문가 김진희 강사는 소노벨 경주 에메랄드홀에서  ,1
174,  원천은 데이터  국내 기업 위한 데이터셋 필요 ,1,오픈 가  챗 로 생성형   시장을 열었다면 메타는 라마를 통해 작은 오픈소스 모델로도 충분한 성능을 발휘할 수 있음을 보여줬다는 것이다  최 교수는 국내   생태계를 확산시키기 위해서는  의 근간이 되는  ,1
175,  뉴욕주  딥페이크 남용 막기 위한   조작 처벌  규정 추진,0,지금까지 각종   기반 딥페이크 콘텐츠들에 대한 대응은  챗 의 개발사 오픈 를 비롯한 주요   기업들이 민간 차원에서 자율적으로 통제하고 사용 및 접근 금지 조치를 시행한 것이 전부였다  하지만 이날  에 이어  ,1
176, 판사 안 늘리면 배심원제 가는 수밖에  사법개혁 외친 대법원장,1,그는  요즘  챗 에 한국어와 영어로 가장 훌륭한 사법제도를 가진 나라가 어디냐고 물어보면 싱가포르라고 대답한다 며  년 전 사법개혁에 성공한 싱가포르처럼 한국도 제도적 문제를 근본적으로 들여다보고 고민해야  ,1
177,솔트룩스  지난해 매출  억원 역대 최대,1, 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한 루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   ,1
178, 제 회 에너지시설 안전포럼  최연우 산업부 국장   활용 중요성 인식 에 ,0,최 국장은  지난해  챗 가 등장하면서 전 세계 열풍을 일으킨   기술은 우리 경제와 일상생활 전반에 확산되고 있다 며  특히 에너지 분야에 대한   기술 활용도 점차 확산되고 있다 고 말했다  그는   기술은  ,1
179,솔트룩스  작년 매출액  억원 달성  역대 최대 ,1, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계 최초의  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,1
180,솔트룩스  작년 매출  억원 올해 투자 회수 기대,0, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한 루시아를 탑재한 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,1
181,경기신용보증재단  올 첫 경영전략 워크숍 개최,0,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,1
182,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,1,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1
183,국세청    홈택스 도입 내 외국기업 지원 등 역점 추진과제 발표,0,또한  챗  와 같은   검색 기능을 구현하고 납세자 문의사항을 분석하여 최적의 답변을 생성 안내하는 생성형   상담원 도입 등 누구나 쉽고 편리하게 사용할 수 있도록 하는   홈택스로의 고도화 개편 방안을  ,1
